Cruise,Station,Date,Year,Month,Day,Time,lon,lat,Bot_Depth,Depth,Temp,Sal,Chl,NO3,PO4,Pro,Syn,Peuk,HB,DOY,ID,Chl0,T0,I0sat
2011Xiao,27,2011/8/30,2011,8,30,8,114.666,20.487,122,50,26.134,33.984,0.099,,,241224,3864,759,,242,382,0.063,29.949,42.90985107
2011Xiao,27,2011/8/30,2011,8,30,8,114.666,20.487,122,75,22.37,34.349,0.238,,,,,,,242,382,0.063,29.949,42.90985107
2011Xiao,27,2011/8/30,2011,8,30,8,114.666,20.487,122,100,20.75,34.464,0.09,,,36787,41,1937,,242,382,0.063,29.949,42.90985107
2011Xiao,27,2011/8/30,2011,8,30,8,114.666,20.487,122,120,19.451,34.535,0.109,,,28157,174,1169,,242,382,0.063,29.949,42.90985107
2011Xiao,27.1,2011/8/30,2011,8,30,14.5,114.195,20.117,173,0,30.204,33.522,0.036,,,131825,4838,779,,242,383,0.036,30.204,42.51628876
2011Xiao,27.1,2011/8/30,2011,8,30,14.5,114.195,20.117,173,25,30.15,33.57,0.035,,,120284,3075,738,,242,383,0.036,30.204,42.51628876
2011Xiao,27.1,2011/8/30,2011,8,30,14.5,114.195,20.117,173,50,25.796,34.209,0.061,,,220724,3731,1025,,242,383,0.036,30.204,42.51628876
2011Xiao,27.1,2011/8/30,2011,8,30,14.5,114.195,20.117,173,75,22.217,34.337,0.156,,,57421,410,3342,,242,383,0.036,30.204,42.51628876
2011Xiao,27.1,2011/8/30,2011,8,30,14.5,114.195,20.117,173,100,20.143,34.396,0.071,,,22048,103,769,,242,383,0.036,30.204,42.51628876
2011Xiao,27.1,2011/8/30,2011,8,30,14.5,114.195,20.117,173,170,17.718,34.565,0.018,,,3875,82,103,,242,383,0.036,30.204,42.51628876
2011Xiao,27.2,2011/8/30,2011,8,30,20,114.038,20.742,84,0,29.964,33.577,0.048,,,120233,16103,841,,242,384,0.048,29.964,42.83652878
2011Xiao,27.2,2011/8/30,2011,8,30,20,114.038,20.742,84,25,29.877,33.585,0.051,,,168756,10322,636,,242,384,0.048,29.964,42.83652878
2011Xiao,27.2,2011/8/30,2011,8,30,20,114.038,20.742,84,50,25.999,34.058,0.08,,,238395,7544,1558,,242,384,0.048,29.964,42.83652878
2011Xiao,27.2,2011/8/30,2011,8,30,20,114.038,20.742,84,82,20.399,34.462,0.317,,,6437,625,1753,,242,384,0.048,29.964,42.83652878
2011Xiao,27.3,2011/8/30,2011,8,30,23,113.929,21.152,78,0,29.785,33.514,0.046,,,190414,20767,1179,,242,385,0.046,29.785,50.51605988
2011Xiao,27.3,2011/8/30,2011,8,30,23,113.929,21.152,78,25,29.605,33.522,0.043,,,276514,14934,1425,,242,385,0.046,29.785,50.51605988
2011Xiao,27.3,2011/8/30,2011,8,30,23,113.929,21.152,78,50,25.213,34.017,0.201,,,289819,25994,4233,,242,385,0.046,29.785,50.51605988
2011Xiao,27.3,2011/8/30,2011,8,30,23,113.929,21.152,78,77,20.836,34.426,0.285,,,56355,4264,6632,,242,385,0.046,29.785,50.51605988
2011Xiao,27.4,2011/8/31,2011,8,31,3,113.821,21.47,46.4,0,30.371,28.996,1.956,,,89657,807731,7349,,243,386,1.956,30.371,49.57833099
2011Xiao,27.4,2011/8/31,2011,8,31,3,113.821,21.47,46.4,10,29.484,32.99,0.103,,,85239,682763,6160,,243,386,1.956,30.371,49.57833099
2011Xiao,27.4,2011/8/31,2011,8,31,3,113.821,21.47,46.4,25,25.351,33.995,0.058,,,222630,39504,1907,,243,386,1.956,30.371,49.57833099
2011Xiao,27.4,2011/8/31,2011,8,31,3,113.821,21.47,46.4,44,22.328,34.307,0.306,,,143377,48503,15068,,243,386,1.956,30.371,49.57833099
2011Xiao,32,2011/8/31,2011,8,31,6,113.75,21.8,34,0,29.72,33.525,0.75,,,#N/A,1216775,14178,,243,387,0.75,29.72,48.50749969
2011Xiao,32,2011/8/31,2011,8,31,6,113.75,21.8,34,10,27.538,33.867,0.264,,,25375,69559,2877,,243,387,0.75,29.72,48.50749969
2011Xiao,32,2011/8/31,2011,8,31,6,113.75,21.8,34,20,22.188,34.317,0.202,,,2949,27887,4682,,243,387,0.75,29.72,48.50749969
2011Xiao,32,2011/8/31,2011,8,31,6,113.75,21.8,34,33,21.842,34.355,0.384,,,3843,36065,14355,,243,387,0.75,29.72,48.50749969
2011Xiao,33,2011/8/31,2011,8,31,10.5,113.2,21.6,33.2,0,30.017,30.313,1.605,0.02,3.2,0,9417274,4256,,243,388,1.605,30.017,50.15639877
2011Xiao,33,2011/8/31,2011,8,31,10.5,113.2,21.6,33.2,10,27.669,33.676,0.148,0.08,0.36,136536,13904,1291,,243,388,1.605,30.017,50.15639877
2011Xiao,33,2011/8/31,2011,8,31,10.5,113.2,21.6,33.2,20,25.935,33.988,0.415,0,0.28,71978,21404,4969,,243,388,1.605,30.017,50.15639877
2011Xiao,33,2011/8/31,2011,8,31,10.5,113.2,21.6,33.2,31,23.118,34.26,0.176,0.55,0.08,56427,22692,5208,,243,388,1.605,30.017,50.15639877
2011Xiao,34,2011/8/31,2011,8,31,13.5,113.3,21.2,52,0,29.886,32.827,0.356,0.27,0,118880,230697,2276,,243,389,0.356,29.886,48.3163414
2011Xiao,34,2011/8/31,2011,8,31,13.5,113.3,21.2,52,10,29.304,33.55,0.264,0.24,0,185382,204980,2665,,243,389,0.356,29.886,48.3163414
2011Xiao,34,2011/8/31,2011,8,31,13.5,113.3,21.2,52,25,24.989,34.074,0.113,0.21,0.06,271379,43829,3567,,243,389,0.356,29.886,48.3163414
2011Xiao,34,2011/8/31,2011,8,31,13.5,113.3,21.2,52,50,21.318,34.401,0.518,2.72,0.23,,,,,243,389,0.356,29.886,48.3163414
2011Xiao,35,2011/8/31,2011,8,31,16.5,113.365,20.768,81,0,29.811,33.463,0.014,0.18,0.39,169525,14473,1435,,243,390,0.014,29.811,46.43650055
2011Xiao,35,2011/8/31,2011,8,31,16.5,113.365,20.768,81,25,28.54,33.709,0.081,0.18,1.14,237862,6704,1220,,243,390,0.014,29.811,46.43650055
2011Xiao,35,2011/8/31,2011,8,31,16.5,113.365,20.768,81,50,23.432,34.21,0.168,0,9.02,149835,33272,3065,,243,390,0.014,29.811,46.43650055
2011Xiao,35,2011/8/31,2011,8,31,16.5,113.365,20.768,81,80,20.771,34.43,0.332,1.23,1.8,15375,1179,3444,,243,390,0.014,29.811,46.43650055
2011Xiao,36,2011/8/31,2011,8,31,21,113.495,20.287,98,0,30.039,33.569,0.023,0.26,0.6,134029,11552,748,,243,391,0.023,30.039,45.73199081
2011Xiao,36,2011/8/31,2011,8,31,21,113.495,20.287,98,25,30.053,33.567,0.019,0.16,0.68,159470,11654,933,,243,391,0.023,30.039,45.73199081
2011Xiao,36,2011/8/31,2011,8,31,21,113.495,20.287,98,50,26.311,34.031,0.056,0.11,0.64,,,,,243,391,0.023,30.039,45.73199081
2011Xiao,36,2011/8/31,2011,8,31,21,113.495,20.287,98,95,20.046,34.501,0.133,0.53,0.78,26640,72,2829,,243,391,0.023,30.039,45.73199081
2011Xiao,37,2011/9/1,2011,9,1,0,113.601,19.886,223,0,30.042,33.504,0.008,0,0.43,107600,9889,830,,244,392,0.008,30.042,49.84410095
2011Xiao,37,2011/9/1,2011,9,1,0,113.601,19.886,223,25,28.999,33.657,0.048,0,0.45,494645,10830,1070,,244,392,0.008,30.042,49.84410095
2011Xiao,37,2011/9/1,2011,9,1,0,113.601,19.886,223,50,24.078,34.042,0.033,0,0.73,279109,17399,4147,,244,392,0.008,30.042,49.84410095
2011Xiao,37,2011/9/1,2011,9,1,0,113.601,19.886,223,75,20.404,34.451,0.017,2.19,1.29,30258,113,871,,244,392,0.008,30.042,49.84410095
2011Xiao,37,2011/9/1,2011,9,1,0,113.601,19.886,223,100,19.786,34.492,0.019,0.39,1.47,20521,21,595,,244,392,0.008,30.042,49.84410095
2011Xiao,37,2011/9/1,2011,9,1,0,113.601,19.886,223,150,17.707,34.573,0.022,0.67,1.69,2214,41,205,,244,392,0.008,30.042,49.84410095
2011Xiao,39,2011/9/1,2011,9,1,14,115.45,18,1995,0,30.157,33.326,0.036,0.01,0,,,,,244,393,0.036,30.157,53.04824066
2011Xiao,39,2011/9/1,2011,9,1,14,115.45,18,1995,25,29.98,33.538,0.031,0.06,0.47,,,,,244,393,0.036,30.157,53.04824066
2011Xiao,39,2011/9/1,2011,9,1,14,115.45,18,1995,50,26.003,33.889,0.028,0.17,0.4,,,,,244,393,0.036,30.157,53.04824066
2011Xiao,39,2011/9/1,2011,9,1,14,115.45,18,1995,75,21.789,34.3,0.171,0.17,0.7,65211,912,4879,,244,393,0.036,30.157,53.04824066
2011Xiao,39,2011/9/1,2011,9,1,14,115.45,18,1995,100,20.224,34.413,0.086,2.53,0.54,18184,82,1107,,244,393,0.036,30.157,53.04824066
2011Xiao,39,2011/9/1,2011,9,1,14,115.45,18,1995,150,18.119,34.526,0.004,1.6,1.24,3403,51,267,,244,393,0.036,30.157,53.04824066
2011Xiao,77,2011/9/2,2011,9,2,1,115.45,18,3775,0,29.855,33.71,0.014,0.01,0,195129,17733,1035,,245,394,0.014,29.855,53.04824066
2011Xiao,77,2011/9/2,2011,9,2,1,115.45,18,3775,25,29.841,33.708,0.045,0.06,0.47,189943,4705,882,,245,394,0.014,29.855,53.04824066
2011Xiao,77,2011/9/2,2011,9,2,1,115.45,18,3775,50,26.095,34.269,0.083,0.17,0.4,221431,3557,1148,,245,394,0.014,29.855,53.04824066
2011Xiao,77,2011/9/2,2011,9,2,1,115.45,18,3775,75,23.449,34.434,0.101,0.17,0.7,87730,418,3538,,245,394,0.014,29.855,53.04824066
2011Xiao,77,2011/9/2,2011,9,2,1,115.45,18,3775,100,21.28,34.584,0.028,2.53,0.54,35500,55,847,,245,394,0.014,29.855,53.04824066
2011Xiao,77,2011/9/2,2011,9,2,1,115.45,18,3775,150,17.62,34.605,0.004,1.6,1.24,1936,240,129,,245,394,0.014,29.855,53.04824066
2011Xiao,79,2011/9/3,2011,9,3,20,114.5,18,3562,0,30.086,33.644,0.028,0.12,0,128699,7237,718,,246,395,0.028,30.086,53.04824066
2011Xiao,79,2011/9/3,2011,9,3,20,114.5,18,3562,25,30.038,33.643,0.026,0.13,0,124989,5176,882,,246,395,0.028,30.086,53.04824066
2011Xiao,79,2011/9/3,2011,9,3,20,114.5,18,3562,50,25.841,34.207,0.027,0.29,0.12,193828,3567,1374,,246,395,0.028,30.086,53.04824066
2011Xiao,79,2011/9/3,2011,9,3,20,114.5,18,3562,75,23.422,34.39,0.121,0.23,0.16,,,,,246,395,0.028,30.086,53.04824066
2011Xiao,79,2011/9/3,2011,9,3,20,114.5,18,3562,100,21.157,34.614,0.066,2.33,0.02,,,,,246,395,0.028,30.086,53.04824066
2011Xiao,79,2011/9/3,2011,9,3,20,114.5,18,3562,150,17.417,34.604,0.011,5.79,0.24,,,,,246,395,0.028,30.086,53.04824066
2011Xiao,41,2011/9/4,2011,9,4,11.5,113.5,18,2076,0,30.119,33.362,0.028,0,0,85639,3557,779,,247,396,0.028,30.119,53.14543152
2011Xiao,41,2011/9/4,2011,9,4,11.5,113.5,18,2076,25,29.939,33.344,0.022,0,0.05,177438,3803,830,,247,396,0.028,30.119,53.14543152
2011Xiao,41,2011/9/4,2011,9,4,11.5,113.5,18,2076,50,25.209,34.063,0.011,0,0,349228,4982,830,,247,396,0.028,30.119,53.14543152
2011Xiao,41,2011/9/4,2011,9,4,11.5,113.5,18,2076,75,23.451,34.407,0.153,0,0,,,,,247,396,0.028,30.119,53.14543152
2011Xiao,41,2011/9/4,2011,9,4,11.5,113.5,18,2076,100,21.908,34.34,0.034,0.28,0,,,,,247,396,0.028,30.119,53.14543152
2011Xiao,41,2011/9/4,2011,9,4,11.5,113.5,18,2076,150,18.54,34.528,0.017,5.31,0.29,,,,,247,396,0.028,30.119,53.14543152
2011Xiao,43,2011/9/4,2011,9,4,23.5,112.5,18,2464,0,30.328,33.673,0.019,0.35,0,129847,6335,697,,247,397,0.019,30.328,50.28284073
2011Xiao,43,2011/9/4,2011,9,4,23.5,112.5,18,2464,25,28.099,33.812,0.032,0.32,0.08,274126,17753,1199,,247,397,0.019,30.328,50.28284073
2011Xiao,43,2011/9/4,2011,9,4,23.5,112.5,18,2464,50,22.553,34.273,0.127,0.22,0,197876,16052,7114,,247,397,0.019,30.328,50.28284073
2011Xiao,43,2011/9/4,2011,9,4,23.5,112.5,18,2464,75,20.264,34.386,0.087,3.89,0.13,65262,1312,7390,,247,397,0.019,30.328,50.28284073
2011Xiao,43,2011/9/4,2011,9,4,23.5,112.5,18,2464,100,18.172,34.504,0.038,5.13,0.16,13048,62,461,,247,397,0.019,30.328,50.28284073
2011Xiao,43,2011/9/4,2011,9,4,23.5,112.5,18,2464,150,15.863,34.567,0.002,5.74,0.19,236,62,31,,247,397,0.019,30.328,50.28284073
2011Xiao,45,2011/9/4,2011,9,4,11,111.5,18,2022,0,30.135,33.66,0.002,0.34,0.14,96986,4818,502,,247,398,0.002,30.135,45.0766716
2011Xiao,45,2011/9/4,2011,9,4,11,111.5,18,2022,25,28.852,33.67,0.022,0.39,0,243397,3526,1025,,247,398,0.002,30.135,45.0766716
2011Xiao,45,2011/9/4,2011,9,4,11,111.5,18,2022,50,24.579,34.136,0.087,0.46,0,205246,9809,4387,,247,398,0.002,30.135,45.0766716
2011Xiao,45,2011/9/4,2011,9,4,11,111.5,18,2022,75,20.893,34.432,0.177,1.54,0.33,73083,349,3516,,247,398,0.002,30.135,45.0766716
2011Xiao,45,2011/9/4,2011,9,4,11,111.5,18,2022,100,18.788,34.561,0.051,0.98,0.08,29530,31,912,,247,398,0.002,30.135,45.0766716
2011Xiao,45,2011/9/4,2011,9,4,11,111.5,18,2022,150,15.896,34.55,0.008,2.08,0.38,595,72,31,,247,398,0.002,30.135,45.0766716
2011Xiao,47,2011/9/4,2011,9,4,23,110.5,18,156,0,29.796,33.233,0.034,0,0.05,158342,49538,933,,247,399,0.034,29.796,51.01601028
2011Xiao,47,2011/9/4,2011,9,4,23,110.5,18,156,25,28.442,33.769,0.027,0,0.16,256517,3229,1107,,247,399,0.034,29.796,51.01601028
2011Xiao,47,2011/9/4,2011,9,4,23,110.5,18,156,50,22.864,34.366,0.028,0.35,0.2,115138,2009,6458,,247,399,0.034,29.796,51.01601028
2011Xiao,47,2011/9/4,2011,9,4,23,110.5,18,156,75,20.934,34.476,0.112,0.99,0.28,58733,133,4080,,247,399,0.034,29.796,51.01601028
2011Xiao,47,2011/9/4,2011,9,4,23,110.5,18,156,100,19.418,34.529,0.043,2.34,0.57,,,,,247,399,0.034,29.796,51.01601028
2011Xiao,47,2011/9/4,2011,9,4,23,110.5,18,156,155,17.66,34.582,0.011,2.85,0.59,9358,92,431,,247,399,0.034,29.796,51.01601028
2011Xiao,48,2011/9/5,2011,9,5,2.5,110,18,97,0,30.14,32.89,0.04,0.21,0,148953,38417,1035,,248,400,0.04,30.14,49.87458038
2011Xiao,48,2011/9/5,2011,9,5,2.5,110,18,97,25,26.84,33.94,0.061,0.01,0,235883,8661,3434,,248,400,0.04,30.14,49.87458038
2011Xiao,48,2011/9/5,2011,9,5,2.5,110,18,97,50,22.38,34.39,0.178,0.08,0.01,127602,4141,15467,,248,400,0.04,30.14,49.87458038
2011Xiao,48,2011/9/5,2011,9,5,2.5,110,18,97,75,19.55,34.57,0.144,0.15,0.21,89114,1374,7739,,248,400,0.04,30.14,49.87458038
2011Xiao,50,2011/9/6,2011,9,6,20.5,109.75,18.2,63,0,28.064,33.498,0.124,,,,,,,249,401,0.124,28.064,54.15729141
2011Xiao,50,2011/9/6,2011,9,6,20.5,109.75,18.2,63,25,24.817,34.106,0.222,,,248296,6253,1005,,249,401,0.124,28.064,54.15729141
2011Xiao,50,2011/9/6,2011,9,6,20.5,109.75,18.2,63,62,21.133,34.44,0.216,,,,,,,249,401,0.124,28.064,54.15729141
2011Xiao,51,2011/9/6,2011,9,6,23.5,110,17.8,103,0,30.595,33.219,0.031,0.24,0,,,,,249,402,0.031,30.595,54.14390182
2011Xiao,51,2011/9/6,2011,9,6,23.5,110,17.8,103,25,28.406,33.853,0.029,0.1,0,,,,,249,402,0.031,30.595,54.14390182
2011Xiao,51,2011/9/6,2011,9,6,23.5,110,17.8,103,50,22.907,34.366,0.035,0.1,0.14,183803,3085,9451,,249,402,0.031,30.595,54.14390182
2011Xiao,51,2011/9/6,2011,9,6,23.5,110,17.8,103,75,20.839,34.493,0.06,4.11,0.27,60096,236,12936,,249,402,0.031,30.595,54.14390182
2011Xiao,51,2011/9/6,2011,9,6,23.5,110,17.8,103,100,18.85,34.558,0.081,0.24,0.02,38202,256,3485,,249,402,0.031,30.595,54.14390182
2011Xiao,53,2011/9/7,2011,9,7,7,110.5,17,1474,0,30.345,33.63,0.038,0,0,154591,7042,543,,250,403,0.038,30.345,54.14390182
2011Xiao,53,2011/9/7,2011,9,7,7,110.5,17,1474,25,28.212,33.732,0.08,0.09,0,201105,2358,759,,250,403,0.038,30.345,54.14390182
2011Xiao,53,2011/9/7,2011,9,7,7,110.5,17,1474,50,23.077,34.271,0.118,0.54,0,120837,4039,7339,,250,403,0.038,30.345,54.14390182
2011Xiao,53,2011/9/7,2011,9,7,7,110.5,17,1474,75,20.083,34.505,0.127,4.91,0.17,,,,,250,403,0.038,30.345,54.14390182
2011Xiao,53,2011/9/7,2011,9,7,7,110.5,17,1474,100,18.423,34.56,0.047,5.92,0.33,14647,21,615,,250,403,0.038,30.345,54.14390182
2011Xiao,53,2011/9/7,2011,9,7,7,110.5,17,1474,150,15.372,34.563,0.001,7,0.25,10,123,0,,250,403,0.038,30.345,54.14390182
2011Xiao,56,2011/9/7,2011,9,7,20.5,111,15.5,953,0,30.909,33.366,0.03,0,0,,,,,250,404,0.03,30.909,14.62228966
2011Xiao,56,2011/9/7,2011,9,7,20.5,111,15.5,953,25,27.086,33.95,0.058,0,0,,,,,250,404,0.03,30.909,14.62228966
2011Xiao,56,2011/9/7,2011,9,7,20.5,111,15.5,953,50,22.835,34.308,0.143,0.18,0,157942,15447,10394,,250,404,0.03,30.909,14.62228966
2011Xiao,56,2011/9/7,2011,9,7,20.5,111,15.5,953,75,19.813,34.512,0.063,3.96,0.11,37864,256,2440,,250,404,0.03,30.909,14.62228966
2011Xiao,56,2011/9/7,2011,9,7,20.5,111,15.5,953,100,18.217,34.583,0.07,4.6,0.2,17886,10,502,,250,404,0.03,30.909,14.62228966
2011Xiao,56,2011/9/7,2011,9,7,20.5,111,15.5,953,150,15.251,34.555,0.009,6.63,0.39,543,113,21,,250,404,0.03,30.909,14.62228966
2011Xiao,57,2011/9/8,2011,9,8,2,111,15,1302,0,30.094,33.384,0.023,,,161684,14945,984,,251,405,0.023,30.094,14.62228966
2011Xiao,57,2011/9/8,2011,9,8,2,111,15,1302,25,26.499,33.943,0.058,,,251238,9112,1527,,251,405,0.023,30.094,14.62228966
2011Xiao,57,2011/9/8,2011,9,8,2,111,15,1302,50,21.449,34.384,0.2,,,64247,2973,18030,,251,405,0.023,30.094,14.62228966
2011Xiao,57,2011/9/8,2011,9,8,2,111,15,1302,75,18.553,34.576,0.062,,,,,,,251,405,0.023,30.094,14.62228966
2011Xiao,57,2011/9/8,2011,9,8,2,111,15,1302,100,17.4,34.568,0.026,,,7269,258,203,,251,405,0.023,30.094,14.62228966
2011Xiao,57,2011/9/8,2011,9,8,2,111,15,1302,150,14.886,34.538,0.004,,,111,203,0,,251,405,0.023,30.094,14.62228966
2011Xiao,58,2011/9/8,2011,9,8,6,111.5,15,1362,0,29.803,33.39,0.051,0.01,0.14,188385,20469,707,,251,406,0.051,29.803,14.62228966
2011Xiao,58,2011/9/8,2011,9,8,6,111.5,15,1362,25,25.956,34.014,0.047,0.24,0,229651,12731,1497,,251,406,0.051,29.803,14.62228966
2011Xiao,58,2011/9/8,2011,9,8,6,111.5,15,1362,50,20.828,34.389,0.206,5.37,0.29,61592,1384,12997,,251,406,0.051,29.803,14.62228966
2011Xiao,58,2011/9/8,2011,9,8,6,111.5,15,1362,75,18.835,34.43,0.106,7.53,0.44,11634,379,1630,,251,406,0.051,29.803,14.62228966
2011Xiao,58,2011/9/8,2011,9,8,6,111.5,15,1362,100,17.678,34.507,0.042,5.85,0.33,2163,82,441,,251,406,0.051,29.803,14.62228966
2011Xiao,58,2011/9/8,2011,9,8,6,111.5,15,1362,150,15.786,34.542,0.014,9.88,0.62,0,328,21,,251,406,0.051,29.803,14.62228966
2011Xiao,59,2011/9/8,2011,9,8,9,112,15,1688,0,29.64,33.762,0.026,0,0.11,186084,14215,1013,,251,407,0.026,29.64,14.62228966
2011Xiao,59,2011/9/8,2011,9,8,9,112,15,1688,25,21.857,34.174,0.242,0.23,0.12,47298,13453,24661,,251,407,0.026,29.64,14.62228966
2011Xiao,59,2011/9/8,2011,9,8,9,112,15,1688,50,20.113,34.343,0.089,1.79,0.41,48850,627,2563,,251,407,0.026,29.64,14.62228966
2011Xiao,59,2011/9/8,2011,9,8,9,112,15,1688,75,18.785,34.499,0.043,8.63,0.52,15601,123,595,,251,407,0.026,29.64,14.62228966
2011Xiao,59,2011/9/8,2011,9,8,9,112,15,1688,100,17.791,34.502,0.036,10.32,0.67,2194,123,236,,251,407,0.026,29.64,14.62228966
2011Xiao,59,2011/9/8,2011,9,8,9,112,15,1688,150,15.83,34.54,0.003,13.14,0.82,636,103,113,,251,407,0.026,29.64,14.62228966
2011Xiao,60,2011/9/8,2011,9,8,15.5,112.5,15,2585,0,29.713,33.595,0.032,,,175306,23001,1076,,251,408,0.032,29.713,29.63225937
2011Xiao,60,2011/9/8,2011,9,8,15.5,112.5,15,2585,25,23.872,34.085,0.127,,,197405,36705,3157,,251,408,0.032,29.713,29.63225937
2011Xiao,60,2011/9/8,2011,9,8,15.5,112.5,15,2585,50,20.561,34.313,0.259,,,49426,3393,13356,,251,408,0.032,29.713,29.63225937
2011Xiao,60,2011/9/8,2011,9,8,15.5,112.5,15,2585,75,18.999,34.419,0.046,,,21535,297,1302,,251,408,0.032,29.713,29.63225937
2011Xiao,60,2011/9/8,2011,9,8,15.5,112.5,15,2585,100,17.791,34.492,0.019,,,1466,287,318,,251,408,0.032,29.713,29.63225937
2011Xiao,60,2011/9/8,2011,9,8,15.5,112.5,15,2585,150,15.938,34.538,0.001,,,707,113,72,,251,408,0.032,29.713,29.63225937
2011Xiao,61,2011/9/8,2011,9,8,20,113,15,2689,0,29.843,33.623,0.029,0,0,203760,17077,1230,,251,409,0.029,29.843,29.63225937
2011Xiao,61,2011/9/8,2011,9,8,20,113,15,2689,25,29.613,33.592,0.033,0,0.17,233198,14565,1189,,251,409,0.029,29.843,29.63225937
2011Xiao,61,2011/9/8,2011,9,8,20,113,15,2689,50,22.414,34.277,0.105,0,0.1,117773,14330,5238,,251,409,0.029,29.843,29.63225937
2011Xiao,61,2011/9/8,2011,9,8,20,113,15,2689,75,20.156,34.425,0.044,5.15,0.27,,,,,251,409,0.029,29.843,29.63225937
2011Xiao,61,2011/9/8,2011,9,8,20,113,15,2689,100,18.588,34.515,0.037,7.74,0.49,,,,,251,409,0.029,29.843,29.63225937
2011Xiao,61,2011/9/8,2011,9,8,20,113,15,2689,150,16.393,34.554,0.012,1.91,0.73,,,,,251,409,0.029,29.843,29.63225937
2011Xiao,62,2011/9/8,2011,9,8,23.5,113.5,15,3260,0,29.227,33.149,0.068,0,2.64,139277,57974,1548,,251,410,0.068,29.227,49.60189056
2011Xiao,62,2011/9/8,2011,9,8,23.5,113.5,15,3260,25,27.011,33.347,0.09,0.9,1.49,115692,114349,3465,,251,410,0.068,29.227,49.60189056
2011Xiao,62,2011/9/8,2011,9,8,23.5,113.5,15,3260,50,22.559,34.051,0.102,0.12,3.71,77131,1579,5996,,251,410,0.068,29.227,49.60189056
2011Xiao,62,2011/9/8,2011,9,8,23.5,113.5,15,3260,75,21.234,34.269,0.036,1.45,4.46,53218,236,1363,,251,410,0.068,29.227,49.60189056
2011Xiao,62,2011/9/8,2011,9,8,23.5,113.5,15,3260,100,19.655,34.386,0.015,1.83,4.24,10875,123,441,,251,410,0.068,29.227,49.60189056
2011Xiao,62,2011/9/8,2011,9,8,23.5,113.5,15,3260,150,17.555,34.51,0.002,8.14,2.34,615,51,21,,251,410,0.068,29.227,49.60189056
2011Xiao,63,2011/9/9,2011,9,9,7.5,114,15,4240,0,28.55,32.712,0.022,,,125122,21986,994,,252,411,0.022,28.55,49.60189056
2011Xiao,63,2011/9/9,2011,9,9,7.5,114,15,4240,25,26.399,33.667,0.092,,,276381,14504,1538,,252,411,0.022,28.55,49.60189056
2011Xiao,63,2011/9/9,2011,9,9,7.5,114,15,4240,50,23.049,34.068,0.188,,,62781,1148,6232,,252,411,0.022,28.55,49.60189056
2011Xiao,63,2011/9/9,2011,9,9,7.5,114,15,4240,75,20.949,34.281,0.1,,,26179,62,1035,,252,411,0.022,28.55,49.60189056
2011Xiao,63,2011/9/9,2011,9,9,7.5,114,15,4240,100,19.616,34.371,0.032,,,7647,92,277,,252,411,0.022,28.55,49.60189056
2011Xiao,63,2011/9/9,2011,9,9,7.5,114,15,4240,150,17.468,34.51,0.005,,,164,92,51,,252,411,0.022,28.55,49.60189056
2011Xiao,64,2011/9/9,2011,9,9,22,114,14,4292,0,29.068,33.37,0.049,,,180943,29151,1589,,252,412,0.049,29.068,48.94417953
2011Xiao,64,2011/9/9,2011,9,9,22,114,14,4292,25,28.51,33.533,0.052,,,237667,44536,2081,,252,412,0.049,29.068,48.94417953
2011Xiao,64,2011/9/9,2011,9,9,22,114,14,4292,50,23.235,34.156,0.11,,,82113,8221,18819,,252,412,0.049,29.068,48.94417953
2011Xiao,64,2011/9/9,2011,9,9,22,114,14,4292,75,20.819,34.26,0.034,,,,,,,252,412,0.049,29.068,48.94417953
2011Xiao,64,2011/9/9,2011,9,9,22,114,14,4292,100,19.298,34.423,0.002,,,,,,,252,412,0.049,29.068,48.94417953
2011Xiao,64,2011/9/9,2011,9,9,22,114,14,4292,150,17.272,34.525,0.008,,,,,,,252,412,0.049,29.068,48.94417953
2011Xiao,65,2011/9/10,2011,9,10,1,113.5,14,4186,0,29.16,33.603,0.051,0,0.18,203411,27511,1527,,253,413,0.051,29.16,48.94417953
2011Xiao,65,2011/9/10,2011,9,10,1,113.5,14,4186,25,29.137,33.703,0.063,0.28,0.15,206650,19619,1363,,253,413,0.051,29.16,48.94417953
2011Xiao,65,2011/9/10,2011,9,10,1,113.5,14,4186,50,22.796,33.931,0.234,0.61,0.22,80329,2429,6335,,253,413,0.051,29.16,48.94417953
2011Xiao,65,2011/9/10,2011,9,10,1,113.5,14,4186,75,20.483,34.296,0.063,3.69,0.44,13879,133,615,,253,413,0.051,29.16,48.94417953
2011Xiao,65,2011/9/10,2011,9,10,1,113.5,14,4186,100,19.089,34.434,0.011,7.6,0.66,13294,72,410,,253,413,0.051,29.16,48.94417953
2011Xiao,65,2011/9/10,2011,9,10,1,113.5,14,4186,150,16.886,34.538,0.006,10.45,0.66,984,133,297,,253,413,0.051,29.16,48.94417953
2011Xiao,66,2011/9/10,2011,9,10,4.5,113,14,2535,0,29.086,33.644,0.04,0,0.12,199824,24641,1568,,253,414,0.04,29.086,48.94417953
2011Xiao,66,2011/9/10,2011,9,10,4.5,113,14,2535,25,28.501,33.653,0.065,0.04,0,172549,52326,4674,,253,414,0.04,29.086,48.94417953
2011Xiao,66,2011/9/10,2011,9,10,4.5,113,14,2535,50,21.629,34.194,0.076,0.56,0,63099,410,2839,,253,414,0.04,29.086,48.94417953
2011Xiao,66,2011/9/10,2011,9,10,4.5,113,14,2535,75,19.707,34.392,0.017,4.47,0.09,,,,,253,414,0.04,29.086,48.94417953
